ReplayID,Map Name,Length,Hero,Lvl,Result,Date and Time (UTC),Share Replay
156634513,Battlefield of Eternity,00:24:25,Diablo,20,1,9/17/2018 1:54:11 PM, 
156607619,Volskaya Foundry,00:24:00,Artanis,20,1,9/17/2018 2:31:23 AM, 
156605618,Braxis Holdout,00:17:15,Azmodan,16,1,9/17/2018 1:58:28 AM, 
156456767,Towers of Doom,00:24:53,Brightwing,20,0,9/14/2018 8:41:49 PM, 
156455658,Cursed Hollow,00:15:12,Azmodan,16,0,9/14/2018 8:08:52 PM, 
156454553,Dragon Shire,00:20:38,Artanis,20,0,9/14/2018 7:45:49 PM, 
156453017,Tomb of the Spider Queen,00:28:34,Whitemane,9,1,9/14/2018 7:16:54 PM, 
156451530,Towers of Doom,00:25:30,Artanis,20,1,9/14/2018 6:40:13 PM, 
156438764,Braxis Holdout,00:24:58,Artanis,20,0,9/14/2018 2:39:42 PM, 
156436583,Battlefield of Eternity,00:16:05,Diablo,20,0,9/14/2018 1:53:22 PM, 
156399323,Cursed Hollow,00:14:19,Azmodan,16,1,9/13/2018 7:48:00 PM, 
156398285,Battlefield of Eternity,00:15:07,Artanis,20,1,9/13/2018 7:18:13 PM, 
156395375,Tomb of the Spider Queen,00:25:30,Blaze,16,0,9/13/2018 5:53:07 PM, 
156393827,Towers of Doom,00:16:35,Whitemane,9,1,9/13/2018 5:18:03 PM, 
156385786,Dragon Shire,00:30:25,Mephisto,7,1,9/13/2018 2:01:54 PM, 
156344363,Infernal Shrines,00:23:17,Azmodan,16,1,9/12/2018 7:39:19 PM, 
156335655,Tomb of the Spider Queen,00:21:05,Artanis,20,0,9/12/2018 4:34:30 PM, 
156332979,Cursed Hollow,00:12:51,Li Li,20,0,9/12/2018 3:48:19 PM, 
156331378,Battlefield of Eternity,00:21:59,Anub'arak,20,0,9/12/2018 3:24:52 PM, 
156329730,Volskaya Foundry,00:22:54,Azmodan,15,0,9/12/2018 2:48:38 PM, 
156327209,Infernal Shrines,00:21:40,Mephisto,7,0,9/12/2018 2:07:22 PM, 
156324305,Tomb of the Spider Queen,00:23:51,Diablo,20,1,9/12/2018 1:31:50 PM, 
156298035,Sky Temple,00:19:32,Diablo,20,1,9/12/2018 1:33:54 AM, 
156297477,Volskaya Foundry,00:17:56,Azmodan,15,1,9/12/2018 1:06:58 AM, 
156296606,Braxis Holdout,00:20:01,Azmodan,15,1,9/12/2018 12:41:37 AM, 
156285553,Towers of Doom,00:23:11,Li Li,20,0,9/11/2018 9:12:03 PM, 
156283208,Sky Temple,00:19:32,Artanis,20,1,9/11/2018 8:34:46 PM, 
156280764,Alterac Pass,00:16:17,Diablo,20,0,9/11/2018 7:53:55 PM, 
156279494,Dragon Shire,00:16:58,Azmodan,15,1,9/11/2018 7:22:44 PM, 
156278355,Towers of Doom,00:15:13,Artanis,20,1,9/11/2018 6:57:43 PM, 
156277649,Sky Temple,00:21:01,Anub'arak,20,0,9/11/2018 6:34:39 PM, 
156276135,Braxis Holdout,00:15:33,Samuro,20,0,9/11/2018 6:05:13 PM, 
156274945,Tomb of the Spider Queen,00:21:31,Nazeebo,20,0,9/11/2018 5:34:47 PM, 
156273517,Towers of Doom,00:19:33,Anub'arak,20,0,9/11/2018 5:04:13 PM, 
156271796,Cursed Hollow,00:23:48,Blaze,15,0,9/11/2018 4:20:58 PM, 
156270221,Cursed Hollow,00:26:44,Azmodan,15,1,9/11/2018 1:57:26 PM, 
156240518,Volskaya Foundry,00:20:27,Diablo,20,1,9/11/2018 2:36:41 AM, 
156241969,Battlefield of Eternity,00:18:11,Jaina,16,0,9/11/2018 2:05:38 AM, 
156238066,Tomb of the Spider Queen,00:13:52,Blaze,15,1,9/11/2018 1:28:09 AM, 
156225429,Sky Temple,00:18:40,Anub'arak,20,1,9/10/2018 8:13:14 PM, 
156224367,Braxis Holdout,00:26:40,Diablo,20,0,9/10/2018 7:47:07 PM, 
156222626,Cursed Hollow,00:16:22,Artanis,20,0,9/10/2018 7:03:57 PM, 
156215219,Sky Temple,00:22:26,Li Li,20,1,9/10/2018 4:32:51 PM, 
156211053,Tomb of the Spider Queen,00:16:27,Diablo,20,1,9/10/2018 3:35:09 PM, 
156209545,Battlefield of Eternity,00:17:42,Anub'arak,20,1,9/10/2018 3:09:05 PM, 
156207695,Volskaya Foundry,00:18:36,Azmodan,15,1,9/10/2018 2:39:16 PM, 
156201921,Sky Temple,00:20:12,Whitemane,9,0,9/10/2018 1:13:50 PM, 
156022068,Dragon Shire,00:32:09,Li Li,20,0,9/7/2018 5:52:26 PM, 
156018909,Infernal Shrines,00:15:15,Li Li,20,0,9/7/2018 5:05:04 PM, 
156017794,Alterac Pass,00:24:18,Azmodan,14,1,9/7/2018 4:37:09 PM, 
156014924,Sky Temple,00:19:12,Whitemane,9,0,9/7/2018 3:13:00 PM, 
156013330,Sky Temple,00:17:44,Anub'arak,20,1,9/7/2018 2:36:00 PM, 
156012333,Battlefield of Eternity,00:32:21,Diablo,20,0,9/7/2018 2:08:39 PM, 
155989642,Infernal Shrines,00:20:52,Azmodan,14,0,9/7/2018 1:57:57 AM, 
155988624,Alterac Pass,00:21:46,Li Li,20,1,9/7/2018 1:29:02 AM, 
155987588,Sky Temple,00:15:55,Mephisto,7,1,9/7/2018 12:59:13 AM, 
155974157,Towers of Doom,00:15:22,Li Li,20,0,9/6/2018 8:23:28 PM, 
155972984,Battlefield of Eternity,00:19:38,Mephisto,6,1,9/6/2018 7:58:00 PM, 
155970899,Volskaya Foundry,00:24:51,Samuro,20,1,9/6/2018 7:27:21 PM, 
155969068,Cursed Hollow,00:16:42,Whitemane,9,0,9/6/2018 6:53:33 PM, 
155967555,Tomb of the Spider Queen,00:17:07,Whitemane,9,1,9/6/2018 6:29:54 PM, 
155966138,Sky Temple,00:16:04,Azmodan,14,1,9/6/2018 6:02:29 PM, 
155952470,Dragon Shire,00:19:44,Mephisto,6,1,9/6/2018 3:01:31 PM, 
155950475,Braxis Holdout,00:23:38,Diablo,20,0,9/6/2018 2:33:27 PM, 
155947237,Infernal Shrines,00:18:09,Artanis,20,0,9/6/2018 1:37:11 PM, 
155945621,Battlefield of Eternity,00:15:46,Sonya,13,0,9/6/2018 1:05:11 PM, 
155919072,Sky Temple,00:17:27,Artanis,20,1,9/6/2018 2:31:21 AM, 
155918013,Alterac Pass,00:21:11,Mephisto,6,0,9/6/2018 2:04:07 AM, 
155917170,Infernal Shrines,00:23:09,Mephisto,6,1,9/6/2018 1:33:32 AM, 
155916399,Cursed Hollow,00:19:53,Azmodan,14,1,9/6/2018 1:00:36 AM, 
155905820,Alterac Pass,00:26:00,Mephisto,5,1,9/5/2018 8:02:35 PM, 
155903689,Braxis Holdout,00:18:43,Anub'arak,20,0,9/5/2018 7:27:15 PM, 
155902203,Infernal Shrines,00:16:48,Blaze,15,1,9/5/2018 6:59:30 PM, 
155900041,Dragon Shire,00:18:11,Mephisto,5,1,9/5/2018 6:26:45 PM, 
155828705,Volskaya Foundry,00:19:38,Sonya,13,0,9/4/2018 2:35:48 AM, 
155827850,Braxis Holdout,00:21:31,Blaze,15,0,9/4/2018 2:07:53 AM, 
155508459,Sky Temple,00:19:41,Nazeebo,20,0,8/30/2018 4:01:55 AM, 
155507631,Alterac Pass,00:14:15,Azmodan,14,0,8/30/2018 3:34:50 AM, 
155504311,Infernal Shrines,00:18:10,Samuro,20,1,8/30/2018 2:13:43 AM, 
155494042,Sky Temple,00:13:34,Artanis,20,1,8/29/2018 9:20:22 PM, 
155493041,Battlefield of Eternity,00:21:01,Li Li,20,1,8/29/2018 8:56:04 PM, 
155491387,Volskaya Foundry,00:29:03,Whitemane,9,0,8/29/2018 6:04:47 PM, 
155491382,Dragon Shire,00:21:07,Artanis,20,0,8/29/2018 3:37:01 PM, 
155491376,Tomb of the Spider Queen,00:17:21,Li Li,20,0,8/29/2018 3:04:15 PM, 
155469953,Battlefield of Eternity,00:15:40,Tracer,20,1,8/29/2018 2:31:08 PM, 
155421767,Infernal Shrines,00:19:42,Artanis,20,1,8/28/2018 8:54:52 PM, 
155419965,Cursed Hollow,00:25:35,Samuro,20,0,8/28/2018 8:20:15 PM, 
155418053,Alterac Pass,00:20:31,Li Li,20,0,8/28/2018 7:42:00 PM, 
155417024,Tomb of the Spider Queen,00:15:07,Azmodan,14,1,8/28/2018 7:14:00 PM, 
155415715,Braxis Holdout,00:24:01,Azmodan,14,1,8/28/2018 6:51:04 PM, 
155370243,Infernal Shrines,00:17:09,Artanis,20,0,8/28/2018 3:37:40 AM, 
155369148,Towers of Doom,00:14:25,Whitemane,9,0,8/28/2018 3:10:09 AM, 
155368328,Volskaya Foundry,00:23:46,Artanis,20,0,8/28/2018 2:48:23 AM, 
155367150,Tomb of the Spider Queen,00:15:04,Azmodan,14,1,8/28/2018 2:16:37 AM, 
155366284,Braxis Holdout,00:22:49,Brightwing,20,1,8/28/2018 1:51:54 AM, 
155365112,Towers of Doom,00:23:31,Uther,20,0,8/28/2018 1:18:32 AM, 
155363752,Volskaya Foundry,00:29:34,Artanis,20,0,8/28/2018 12:48:02 AM, 
155352663,Dragon Shire,00:23:44,Li Li,20,1,8/27/2018 8:52:45 PM, 
155350627,Infernal Shrines,00:21:33,Whitemane,8,0,8/27/2018 8:20:25 PM, 
155346306,Towers of Doom,00:17:25,Artanis,20,1,8/27/2018 7:15:19 PM, 
155344525,Infernal Shrines,00:34:53,Azmodan,13,0,8/27/2018 6:48:02 PM, 
155342277,Dragon Shire,00:21:56,Whitemane,8,0,8/27/2018 6:03:15 PM, 
155340699,Sky Temple,00:22:27,Artanis,20,0,8/27/2018 5:32:35 PM, 
155338187,Braxis Holdout,00:19:23,Azmodan,13,0,8/27/2018 5:01:29 PM, 
155336175,Alterac Pass,00:22:18,Sonya,13,0,8/27/2018 4:34:39 PM, 
155295197,Tomb of the Spider Queen,00:23:13,Li Li,20,1,8/27/2018 2:59:56 AM, 
155293799,Towers of Doom,00:20:53,Whitemane,8,0,8/27/2018 2:27:42 AM, 
155292658,Infernal Shrines,00:16:40,Artanis,20,0,8/27/2018 1:52:23 AM, 
155277419,Alterac Pass,00:18:27,Azmodan,13,0,8/26/2018 8:15:05 PM, 
155276026,Sky Temple,00:12:44,Artanis,20,1,8/26/2018 7:48:14 PM, 
155274900,Cursed Hollow,00:16:48,Whitemane,8,0,8/26/2018 7:25:40 PM, 
155273215,Battlefield of Eternity,00:16:20,Azmodan,13,1,8/26/2018 6:56:21 PM, 
155060258,Alterac Pass,00:14:31,Sonya,13,1,8/23/2018 6:47:45 PM, 
155059218,Sky Temple,00:19:29,Whitemane,8,1,8/23/2018 6:24:49 PM, 
154995920,Tomb of the Spider Queen,00:17:07,Li Li,20,0,8/22/2018 6:28:33 PM, 
154994934,Dragon Shire,00:19:59,Artanis,20,1,8/22/2018 6:02:54 PM, 
154994214,Cursed Hollow,00:17:15,Whitemane,8,1,8/22/2018 5:04:08 PM, 
154991729,Braxis Holdout,00:13:35,Jaina,16,0,8/22/2018 4:24:39 PM, 
154991722,Towers of Doom,00:18:10,Artanis,20,0,8/22/2018 4:03:18 PM, 
154991717,Volskaya Foundry,00:17:16,Li Li,20,1,8/22/2018 3:36:29 PM, 
154987284,Battlefield of Eternity,00:20:56,Artanis,20,1,8/22/2018 3:08:28 PM, 
154985563,Cursed Hollow,00:15:22,Anub'arak,20,1,8/22/2018 2:36:46 PM, 
154938804,Volskaya Foundry,00:22:06,Artanis,20,1,8/21/2018 8:04:01 PM, 
154937036,Sky Temple,00:18:59,Blaze,15,0,8/21/2018 7:35:44 PM, 
154935562,Alterac Pass,00:16:57,Diablo,20,0,8/21/2018 7:06:14 PM, 
154934287,Dragon Shire,00:18:00,Nazeebo,20,0,8/21/2018 6:40:19 PM, 
154932510,Infernal Shrines,00:16:08,Artanis,20,1,8/21/2018 6:11:15 PM, 
154931313,Sky Temple,00:20:34,Uther,20,0,8/21/2018 5:43:09 PM, 
154929501,Cursed Hollow,00:21:10,Whitemane,8,1,8/21/2018 5:12:43 PM, 
154927901,Sky Temple,00:21:53,Artanis,20,0,8/21/2018 4:42:42 PM, 
154926245,Tomb of the Spider Queen,00:15:29,Artanis,20,1,8/21/2018 4:10:27 PM, 
154924436,Braxis Holdout,00:14:06,Azmodan,13,0,8/21/2018 3:34:52 PM, 
154922084,Towers of Doom,00:18:05,Azmodan,13,1,8/21/2018 2:58:12 PM, 
154919199,Cursed Hollow,00:20:02,Brightwing,20,1,8/21/2018 2:09:27 PM, 
154882424,Battlefield of Eternity,00:16:54,Samuro,20,1,8/20/2018 9:02:51 PM, 
154881106,Dragon Shire,00:22:26,Uther,20,1,8/20/2018 8:35:11 PM, 
154878791,Infernal Shrines,00:30:10,Sonya,13,0,8/20/2018 8:03:19 PM, 
154875826,Tomb of the Spider Queen,00:30:34,Artanis,20,1,8/20/2018 7:25:41 PM, 
154837132,Battlefield of Eternity,00:19:46,Li Li,20,0,8/20/2018 2:43:02 AM, 
154836092,Dragon Shire,00:29:14,Jaina,16,0,8/20/2018 2:16:53 AM, 
154834847,Cursed Hollow,00:19:34,Azmodan,13,1,8/20/2018 1:40:23 AM, 
154833976,Volskaya Foundry,00:24:25,Whitemane,7,1,8/19/2018 3:04:58 AM, 
154833975,Infernal Shrines,00:25:35,Blaze,15,0,8/19/2018 2:33:50 AM, 
154816094,Braxis Holdout,00:23:33,Diablo,20,1,8/19/2018 1:59:26 AM, 
154833972,Sky Temple,00:17:13,Artanis,20,0,8/19/2018 1:26:49 AM, 
154749705,Battlefield of Eternity,00:20:06,Sonya,13,1,8/19/2018 12:59:56 AM, 
154748669,Tomb of the Spider Queen,00:18:35,Azmodan,13,1,8/19/2018 12:31:32 AM, 
154747639,Sky Temple,00:19:55,Uther,19,1,8/18/2018 11:58:27 PM, 
154659457,Volskaya Foundry,00:28:59,Tychus,20,0,8/17/2018 7:54:56 PM, 
154658507,Braxis Holdout,00:17:04,Diablo,20,1,8/17/2018 7:17:59 PM, 
154653063,Battlefield of Eternity,00:25:43,Artanis,20,1,8/17/2018 4:54:08 PM, 
154651614,Alterac Pass,00:29:06,Azmodan,12,1,8/17/2018 4:19:26 PM, 
154649428,Towers of Doom,00:14:26,Brightwing,20,0,8/17/2018 3:26:01 PM, 
154647858,Battlefield of Eternity,00:15:54,Artanis,20,1,8/17/2018 3:03:10 PM, 
154617974,Sky Temple,00:19:07,Anub'arak,20,0,8/17/2018 4:14:57 AM, 
154616798,Infernal Shrines,00:18:29,Li Li,20,0,8/17/2018 3:48:10 AM, 
154615560,Towers of Doom,00:18:43,Anub'arak,20,0,8/17/2018 3:18:27 AM, 
154613480,Alterac Pass,00:14:56,Artanis,20,0,8/17/2018 2:44:17 AM, 
154610985,Infernal Shrines,00:18:42,Azmodan,12,0,8/17/2018 1:54:37 AM, 
154609867,Battlefield of Eternity,00:22:08,Li Li,20,0,8/17/2018 1:28:02 AM, 
154608347,Braxis Holdout,00:24:47,Whitemane,7,1,8/17/2018 12:58:49 AM, 
154594025,Tomb of the Spider Queen,00:28:06,Artanis,20,0,8/16/2018 7:58:28 PM, 
154592081,Alterac Pass,00:23:31,Artanis,20,1,8/16/2018 7:21:21 PM, 
154590389,Sky Temple,00:21:05,Diablo,20,0,8/16/2018 6:45:37 PM, 
154582312,Cursed Hollow,00:26:37,Samuro,20,0,8/16/2018 3:49:00 PM, 
154580478,Towers of Doom,00:13:23,Artanis,20,1,8/16/2018 3:12:58 PM, 
154547732,Braxis Holdout,00:18:43,Whitemane,7,0,8/16/2018 1:50:57 AM, 
154546152,Tomb of the Spider Queen,00:15:33,Li Li,20,0,8/16/2018 1:16:00 AM, 
154410613,Infernal Shrines,00:27:20,Azmodan,12,0,8/14/2018 3:31:22 AM, 
154408702,Sky Temple,00:19:13,Azmodan,12,1,8/14/2018 2:53:58 AM, 
154406751,Braxis Holdout,00:18:42,Li Li,20,1,8/14/2018 2:26:05 AM, 
154405141,Dragon Shire,00:17:38,Whitemane,7,1,8/14/2018 1:59:48 AM, 
154403994,Infernal Shrines,00:27:26,Anub'arak,20,0,8/14/2018 1:32:11 AM, 
154401996,Volskaya Foundry,00:20:11,Diablo,20,0,8/14/2018 12:56:26 AM, 
154400788,Towers of Doom,00:18:44,Whitemane,6,0,8/14/2018 12:26:25 AM, 
154507416,Sky Temple,00:18:29,Azmodan,12,1,8/13/2018 8:51:34 PM, 
154398203,Infernal Shrines,00:14:26,Artanis,20,0,8/13/2018 8:26:13 PM, 
154620835,Cursed Hollow,00:24:28,Whitemane,6,1,8/13/2018 8:04:23 PM, 
154379107,Dragon Shire,00:13:52,Whitemane,6,0,8/13/2018 4:40:46 PM, 
154377365,Cursed Hollow,00:21:16,Anub'arak,20,0,8/13/2018 4:18:26 PM, 
154243950,Tomb of the Spider Queen,00:21:17,Diablo,20,0,8/12/2018 1:19:45 AM, 
154072749,Alterac Pass,00:24:47,Li Li,20,1,8/10/2018 3:23:45 AM, 
154071172,Braxis Holdout,00:17:50,Blaze,15,0,8/10/2018 2:51:10 AM, 
154031710,Volskaya Foundry,00:20:09,Azmodan,12,1,8/9/2018 2:43:16 PM, 
154030202,Cursed Hollow,00:19:51,Whitemane,6,0,8/9/2018 2:14:39 PM, 
154028436,Infernal Shrines,00:23:04,Azmodan,12,1,8/9/2018 1:47:14 PM, 
153999346,Dragon Shire,00:18:43,Anub'arak,20,0,8/9/2018 4:14:02 AM, 
153998263,Volskaya Foundry,00:20:29,Whitemane,6,0,8/9/2018 3:47:56 AM, 
153996715,Alterac Pass,00:22:35,Artanis,20,0,8/9/2018 3:14:01 AM, 
153992975,Towers of Doom,00:19:47,Whitemane,6,1,8/9/2018 1:39:27 AM, 
153991535,Sky Temple,00:17:27,Anub'arak,20,0,8/9/2018 1:11:54 AM, 
153990071,Infernal Shrines,00:19:53,Sonya,13,1,8/9/2018 12:43:46 AM, 
153973848,Volskaya Foundry,00:19:28,Anub'arak,20,0,8/8/2018 7:36:36 PM, 
153972276,Alterac Pass,00:29:49,Azmodan,12,0,8/8/2018 7:05:04 PM, 
153969057,Tomb of the Spider Queen,00:20:22,Whitemane,5,1,8/8/2018 6:02:32 PM, 
153967405,Braxis Holdout,00:21:56,Whitemane,5,0,8/8/2018 5:34:01 PM, 
153965327,Cursed Hollow,00:18:28,Whitemane,5,1,8/8/2018 5:04:57 PM, 
153963725,Infernal Shrines,00:23:51,Whitemane,5,0,8/8/2018 4:39:23 PM, 
153869418,Dragon Shire,00:20:53,Li Li,20,1,8/7/2018 2:26:49 AM, 
153833627,Towers of Doom,00:10:47,Artanis,20,1,8/7/2018 1:59:14 AM, 
153832864,Volskaya Foundry,00:23:16,Artanis,20,0,8/7/2018 1:39:25 AM, 
153831756,Battlefield of Eternity,00:22:58,Li Li,20,0,8/7/2018 1:07:53 AM, 
153816063,Braxis Holdout,00:15:22,Anub'arak,20,1,8/6/2018 7:40:55 PM, 
153814642,Sky Temple,00:22:10,Diablo,20,0,8/6/2018 7:16:39 PM, 
153812767,Towers of Doom,00:17:37,Li Li,20,0,8/6/2018 6:40:37 PM, 
153501348,Towers of Doom,00:18:04,Li Li,20,0,8/3/2018 1:59:40 AM, 
153500437,Infernal Shrines,00:24:32,Diablo,20,0,8/3/2018 1:33:37 AM, 
153483854,Tomb of the Spider Queen,00:32:18,Artanis,20,1,8/2/2018 8:15:58 PM, 
153479784,Volskaya Foundry,00:20:16,Jaina,16,0,8/2/2018 7:26:03 PM, 
153478145,Cursed Hollow,00:19:25,Li Li,20,0,8/2/2018 6:58:15 PM, 
153476764,Battlefield of Eternity,00:15:26,Artanis,20,1,8/2/2018 6:29:41 PM, 
153463152,Braxis Holdout,00:20:32,Anub'arak,20,0,8/2/2018 2:52:01 PM, 
153427753,Volskaya Foundry,00:24:25,Artanis,20,1,8/2/2018 2:34:34 AM, 
153423350,Sky Temple,00:22:52,Li Li,20,0,7/31/2018 8:47:55 PM, 
153319774,Battlefield of Eternity,00:18:53,Tracer,20,0,7/31/2018 8:16:07 PM, 
153319767,Dragon Shire,00:20:48,Li Li,20,1,7/31/2018 5:19:37 PM, 
153319764,Tomb of the Spider Queen,00:31:24,Nazeebo,20,0,7/31/2018 4:16:56 AM, 
153319751,Infernal Shrines,00:23:03,Artanis,20,1,7/31/2018 3:39:33 AM, 
153319746,Battlefield of Eternity,00:16:00,Artanis,20,1,7/31/2018 3:07:59 AM, 
153253909,Alterac Pass,00:29:45,Li Li,20,0,7/31/2018 2:44:29 AM, 
153252930,Sky Temple,00:18:50,Artanis,20,0,7/31/2018 1:53:30 AM, 
153262172,Towers of Doom,00:18:44,Li Li,20,1,7/31/2018 1:26:42 AM, 
153319718,Tomb of the Spider Queen,00:19:19,Artanis,20,1,7/31/2018 12:59:59 AM, 
153246179,Braxis Holdout,00:21:31,Artanis,20,1,7/31/2018 12:19:28 AM, 
153319703,Battlefield of Eternity,00:22:05,Artanis,20,1,7/30/2018 8:25:02 PM, 
153319696,Alterac Pass,00:17:23,Artanis,20,0,7/30/2018 7:55:30 PM, 
153225615,Towers of Doom,00:20:09,Li Li,20,1,7/30/2018 7:29:39 PM, 
153223864,Volskaya Foundry,00:21:46,Samuro,20,0,7/30/2018 7:00:51 PM, 
153223840,Volskaya Foundry,00:23:26,Anub'arak,20,0,7/30/2018 3:26:22 AM, 
153223833,Battlefield of Eternity,00:30:10,Artanis,20,1,7/30/2018 2:51:41 AM, 
153155928,Dragon Shire,00:23:10,Uther,19,0,7/30/2018 2:12:51 AM, 
153153273,Braxis Holdout,00:25:08,Brightwing,20,1,7/30/2018 1:38:17 AM, 
153151000,Alterac Pass,00:19:27,Artanis,20,0,7/30/2018 1:05:14 AM, 
153149829,Battlefield of Eternity,00:23:43,Uther,19,0,7/30/2018 12:37:47 AM, 
153147639,Sky Temple,00:18:51,Artanis,20,0,7/29/2018 11:54:50 PM, 
153146603,Cursed Hollow,00:17:50,Brightwing,20,0,7/29/2018 11:28:36 PM, 
153145473,Towers of Doom,00:18:33,Diablo,20,0,7/29/2018 11:03:18 PM, 
153143931,Dragon Shire,00:22:00,Artanis,20,1,7/29/2018 10:36:57 PM, 
153142254,Alterac Pass,00:17:12,Nazeebo,20,1,7/29/2018 10:05:30 PM, 
153142307,Volskaya Foundry,00:25:15,Blaze,15,1,7/27/2018 5:35:58 PM, 
153142298,Sky Temple,00:16:45,Samuro,20,1,7/27/2018 5:00:27 PM, 
152936387,Braxis Holdout,00:29:32,Diablo,20,1,7/27/2018 4:22:56 PM, 
152897185,Tomb of the Spider Queen,00:20:41,Diablo,20,1,7/27/2018 3:57:48 AM, 
152895496,Infernal Shrines,00:17:27,Anub'arak,20,0,7/27/2018 3:27:03 AM, 
152892955,Sky Temple,00:17:34,Li Li,20,1,7/27/2018 2:45:03 AM, 
152890055,Infernal Shrines,00:21:40,Artanis,20,0,7/27/2018 1:43:22 AM, 
152888804,Cursed Hollow,00:18:55,Azmodan,11,1,7/26/2018 8:00:58 PM, 
152888799,Alterac Pass,00:20:56,Azmodan,11,1,7/26/2018 7:34:49 PM, 
152888793,Dragon Shire,00:17:57,Anub'arak,20,1,7/26/2018 7:04:25 PM, 
152888790,Towers of Doom,00:20:00,Samuro,20,0,7/26/2018 6:38:02 PM, 
152704153,Infernal Shrines,00:16:05,Diablo,20,0,7/24/2018 7:39:51 PM, 
152702327,Tomb of the Spider Queen,00:17:31,Brightwing,20,0,7/24/2018 7:16:34 PM, 
152700036,Cursed Hollow,00:17:38,Samuro,20,0,7/24/2018 6:45:09 PM, 
152697942,Towers of Doom,00:19:04,Li Li,20,0,7/24/2018 6:18:27 PM, 
152696389,Alterac Pass,00:15:52,Raynor,10,0,7/24/2018 5:50:38 PM, 
152694546,Battlefield of Eternity,00:19:52,Anub'arak,20,1,7/24/2018 5:26:15 PM, 
152694537,Braxis Holdout,00:18:20,Sonya,13,0,7/24/2018 4:50:18 PM, 
152694531,Battlefield of Eternity,00:16:25,Artanis,20,1,7/24/2018 3:59:51 PM, 
152694522,Towers of Doom,00:18:38,Diablo,20,1,7/24/2018 3:35:22 PM, 
152694513,Alterac Pass,00:22:56,Samuro,20,0,7/24/2018 3:37:29 AM, 
152694502,Tomb of the Spider Queen,00:29:12,Raynor,10,0,7/24/2018 3:07:51 AM, 
152643608,Braxis Holdout,00:14:17,Blaze,15,1,7/24/2018 2:32:18 AM, 
152642513,Infernal Shrines,00:27:27,Azmodan,11,1,7/24/2018 2:12:57 AM, 
152641221,Alterac Pass,00:26:39,Li Li,20,0,7/24/2018 1:38:23 AM, 
152639450,Sky Temple,00:23:36,Samuro,20,1,7/24/2018 1:03:21 AM, 
152639447,Cursed Hollow,00:22:01,Samuro,20,0,7/24/2018 12:29:43 AM, 
152639443,Battlefield of Eternity,00:23:20,Artanis,20,0,7/23/2018 8:39:35 PM, 
152639440,Alterac Pass,00:19:12,Artanis,20,1,7/23/2018 8:01:49 PM, 
152639432,Volskaya Foundry,00:23:10,Artanis,20,1,7/23/2018 7:34:16 PM, 
152639427,Braxis Holdout,00:11:35,Anub'arak,20,0,7/23/2018 7:03:01 PM, 
152609488,Cursed Hollow,00:17:28,Artanis,20,1,7/23/2018 6:40:27 PM, 
152606098,Battlefield of Eternity,00:26:29,Artanis,20,0,7/23/2018 6:05:24 PM, 
152603471,Alterac Pass,00:29:43,Tracer,20,0,7/23/2018 5:28:13 PM, 
152600156,Infernal Shrines,00:21:37,Blaze,15,0,7/23/2018 4:42:39 PM, 
152540436,Volskaya Foundry,00:24:54,Li Li,20,1,7/23/2018 3:03:39 AM, 
152538614,Braxis Holdout,00:17:47,Blaze,15,0,7/23/2018 2:31:25 AM, 
152537202,Cursed Hollow,00:22:25,Artanis,20,0,7/23/2018 2:04:17 AM, 
152535015,Towers of Doom,00:17:55,Samuro,20,1,7/23/2018 1:32:59 AM, 
152512761,Alterac Pass,00:20:40,Artanis,20,1,7/22/2018 8:05:53 PM, 
152509755,Tomb of the Spider Queen,00:22:39,Raynor,10,0,7/22/2018 7:35:02 PM, 
152506572,Sky Temple,00:16:13,Anub'arak,20,1,7/22/2018 7:05:12 PM, 
152506562,Dragon Shire,00:20:59,Nazeebo,20,0,7/22/2018 6:40:17 PM, 
152506552,Alterac Pass,00:17:27,Sonya,13,0,7/22/2018 6:11:58 PM, 
152506539,Braxis Holdout,00:18:22,Malfurion,20,1,7/21/2018 10:27:46 PM, 
152506525,Cursed Hollow,00:18:06,Uther,19,1,7/21/2018 9:58:34 PM, 
152506513,Towers of Doom,00:19:19,Azmodan,11,1,7/21/2018 9:33:46 PM, 
152506500,Sky Temple,00:22:04,Artanis,20,1,7/21/2018 9:04:22 PM, 
152506484,Tomb of the Spider Queen,00:27:59,Brightwing,20,0,7/21/2018 8:33:31 PM, 
152506465,Alterac Pass,00:20:26,Anub'arak,20,0,7/21/2018 7:41:55 PM, 
152385541,Volskaya Foundry,00:27:14,Brightwing,20,0,7/21/2018 7:15:54 PM, 
152506431,Braxis Holdout,00:21:43,Li Li,20,0,7/20/2018 9:45:59 PM, 
152285573,Tomb of the Spider Queen,00:15:20,Raynor,10,0,7/20/2018 7:28:14 PM, 
152283494,Sky Temple,00:17:31,Jaina,15,1,7/20/2018 6:52:24 PM, 
152269435,Sky Temple,00:16:48,Artanis,20,0,7/20/2018 3:26:39 PM, 
152267609,Dragon Shire,00:21:38,Tychus,20,0,7/20/2018 3:01:42 PM, 
152233541,Battlefield of Eternity,00:19:55,Artanis,20,1,7/20/2018 4:21:30 AM, 
152231558,Infernal Shrines,00:20:14,Artanis,20,1,7/20/2018 3:53:57 AM, 
152229952,Volskaya Foundry,00:22:25,Brightwing,20,1,7/20/2018 3:26:01 AM, 
152227998,Braxis Holdout,00:22:19,Azmodan,10,1,7/20/2018 2:55:23 AM, 
